Date,Description,Deposits,Withdrawls,Balance
2020-12-06,Bill,11859.4,0.0,11859.4
2020-12-06,RTGS,0.0,3953.13,7906.27
2020-12-06,Tax,239093.1,0.0,246999.37
2020-12-06,ATM,688.9,0.0,247688.27
2020-12-06,Interest,1031646.25,0.0,1279334.52
2020-12-06,Cheque,0.0,159916.82,1119417.7
2020-12-06,Interest,0.0,124379.74,995037.96
2020-12-06,NEFT,0.0,199007.59,796030.37
2020-12-06,Commission,4.42,0.0,796034.79
2020-12-07,Interest,0.0,99504.35,696530.44
2020-12-07,Tax,3.9,0.0,696534.34
2020-12-07,Cash,16.9,0.0,696551.24
2020-12-07,Reversal,4641.07,0.0,701192.31
2020-12-07,Interest,0.0,116865.39,584326.93
2020-12-07,Cash,0.0,73040.87,511286.06
2020-12-07,RTGS,6.37,0.0,511292.43
2020-12-07,Commission,0.0,170430.81,340861.62
2020-12-07,Miscellaneous,158134.1,0.0,498995.72
2020-12-07,NEFT,0.0,498995.72,0.0
2020-12-07,Reversal,7.0,0.0,7.0
2020-12-07,Reversal,1886.6,0.0,1893.6
2020-12-07,Purchase,0.0,270.51,1623.09
2020-12-07,Bill,1082696.0,0.0,1084319.09
2020-12-07,Reversal,0.0,135539.89,948779.2
2020-12-07,Transfer,211.0,0.0,948990.2
2020-12-07,IMPS,3.98,0.0,948994.18
2020-12-07,RTGS,0.0,118624.27,830369.91
2020-12-07,NEFT,0.0,830369.91,0.0
2020-12-07,Bill,10994.3,0.0,10994.3
2020-12-07,Cash,0.0,2748.58,8245.72
2020-12-07,Transfer,240329.7,0.0,248575.42
2020-12-07,Commission,7.83,0.0,248583.25
2020-12-07,Reversal,0.0,41430.54,207152.71
2020-12-07,Purchase,0.0,41430.54,165722.17
2020-12-07,Commission,445.61,0.0,166167.78
2020-12-07,Bill,0.0,83083.89,83083.89
2020-12-07,IMPS,236751.0,0.0,319834.89
2020-12-07,Interest,238.96,0.0,320073.85
2020-12-07,Bill,1812947.75,0.0,2133021.6
2020-12-07,Commission,0.0,426604.32,1706417.28
2020-12-07,IMPS,25.2,0.0,1706442.48
2020-12-07,Purchase,29183.3,0.0,1735625.78
2020-12-07,Commission,2019974.8,0.0,3755600.58
2020-12-07,Miscellaneous,0.0,536514.37,3219086.21
2020-12-07,Purchase,0.0,536514.37,2682571.84
2020-12-07,Commission,0.0,298063.54,2384508.3
2020-12-08,Tax,0.0,397418.05,1987090.25
2020-12-08,Bill,127992.0,0.0,2115082.25
2020-12-08,Cash,0.0,211508.23,1903574.02
2020-12-08,NEFT,59313.0,0.0,1962887.02
2020-12-08,IMPS,6.97,0.0,1962893.99
2020-12-08,Interest,0.0,327149.0,1635744.99
2020-12-08,Commission,0.0,163574.5,1472170.49
2020-12-08,Purchase,0.0,245361.75,1226808.74
2020-12-08,Commission,0.0,245361.75,981446.99
2020-12-08,IMPS,30.29,0.0,981477.28
2020-12-08,Cash,155109.0,0.0,1136586.28
2020-12-08,Debit Card,77367.9,0.0,1213954.18
2020-12-08,Tax,5.34,0.0,1213959.52
2020-12-08,Tax,1698192.5,0.0,2912152.02
2020-12-08,ATM,0.0,323572.45,2588579.57
2020-12-08,Interest,0.0,862859.86,1725719.71
2020-12-08,Tax,0.0,575239.9,1150479.81
2020-12-08,ATM,44333.0,0.0,1194812.81
2020-12-08,Miscellaneous,185401.4,0.0,1380214.21
2020-12-08,Commission,0.0,690107.11,690107.1
2020-12-08,Cheque,2773.92,0.0,692881.02
2020-12-08,Tax,0.0,69288.1,623592.92
2020-12-08,Reversal,0.0,103932.15,519660.77
2020-12-08,Commission,0.0,129915.19,389745.58
2020-12-08,NEFT,55.1,0.0,389800.68
2020-12-08,Commission,1166337.5,0.0,1556138.18
2020-12-08,Reversal,208625.0,0.0,1764763.18
2020-12-08,Transfer,114091.0,0.0,1878854.18
2020-12-08,NEFT,30.36,0.0,1878884.54
2020-12-08,Reversal,0.0,469721.14,1409163.4
2020-12-08,NEFT,0.0,281832.68,1127330.72
2020-12-08,Cheque,7.4,0.0,1127338.12
2020-12-08,Miscellaneous,4.0,0.0,1127342.12
2020-12-08,Miscellaneous,1813784.0,0.0,2941126.12
2020-12-08,Debit Card,0.0,367640.77,2573485.36
2020-12-08,Transfer,0.0,428914.23,2144571.13
2020-12-08,Transfer,56.5,0.0,2144627.63
2020-12-08,Tax,4524.0,0.0,2149151.63
2020-12-08,Cheque,0.0,2149151.63,0.0
2020-12-08,IMPS,210860.0,0.0,210860.0
2020-12-08,Debit Card,22861.9,0.0,233721.9
2020-12-08,Bill,1207470.0,0.0,1441191.9
2020-12-08,ATM,2839.66,0.0,1444031.56
2020-12-08,Cheque,0.0,240671.93,1203359.63
2020-12-08,Bill,0.0,120335.96,1083023.67
2020-12-08,Commission,0.0,361007.89,722015.78
2020-12-08,NEFT,0.0,240671.93,481343.85
2020-12-08,Bill,0.0,160447.95,320895.9
2020-12-08,Tax,0.0,320895.9,0.0
2020-12-08,Debit Card,879299.5,0.0,879299.5
2020-12-08,Bill,0.0,219824.88,659474.62
2020-12-09,Commission,1869901.0,0.0,2529375.62
2020-12-09,IMPS,0.0,2529375.62,0.0
2020-12-09,Debit Card,4.49,0.0,4.49
2020-12-09,Transfer,602022.0,0.0,602026.49
2020-12-09,Transfer,748.5,0.0,602774.99
2020-12-09,Purchase,18048.1,0.0,620823.09
2020-12-09,Cheque,0.0,155205.77,465617.32
2020-12-09,Cheque,27.0,0.0,465644.32
2020-12-09,Cheque,0.0,0.0,465644.32
2020-12-09,Reversal,3161.0,0.0,468805.32
2020-12-09,Reversal,1.73,0.0,468807.05
2020-12-09,Commission,128769.5,0.0,597576.55
2020-12-09,Debit Card,1414030.0,0.0,2011606.55
2020-12-10,Miscellaneous,813578.0,0.0,2825184.55
2020-12-10,ATM,346.2,0.0,2825530.75
2020-12-10,Commission,0.0,706382.69,2119148.06
2020-12-10,Transfer,0.0,423829.61,1695318.45
2020-12-10,Cheque,0.0,188368.72,1506949.73
2020-12-10,IMPS,0.0,251158.29,1255791.44
2020-12-10,NEFT,16555.8,0.0,1272347.24
2020-12-10,Tax,60.16,0.0,1272407.4
2020-12-10,RTGS,0.0,1272407.4,0.0
2020-12-10,Purchase,51.22,0.0,51.22
2020-12-10,Cheque,0.0,10.24,40.98
2020-12-10,Miscellaneous,3679.0,0.0,3719.98
2020-12-10,Cheque,1842.0,0.0,5561.98
2020-12-10,IMPS,4841.0,0.0,10402.98
2020-12-10,RTGS,0.0,3467.66,6935.32
2020-12-10,Tax,0.0,1733.83,5201.49
2020-12-10,Commission,0.0,2600.75,2600.74
2020-12-10,Cash,3.83,0.0,2604.57
2020-12-10,RTGS,159995.25,0.0,162599.82
2020-12-10,RTGS,0.0,32519.96,130079.86
2020-12-10,NEFT,27424.1,0.0,157503.96
2020-12-10,Interest,0.0,39375.99,118127.97
2020-12-10,Purchase,0.0,14766.0,103361.97
2020-12-10,ATM,0.0,12920.25,90441.72
2020-12-10,Cheque,5.0,0.0,90446.72
2020-12-10,IMPS,1452721.5,0.0,1543168.22
2020-12-10,Commission,0.0,771584.11,771584.11
2020-12-10,Cash,0.0,128597.35,642986.76
2020-12-10,IMPS,19835.2,0.0,662821.96
2020-12-10,Tax,0.0,73646.88,589175.08
2020-12-10,Reversal,2145.3,0.0,591320.38
2020-12-10,Reversal,0.0,65702.26,525618.12
2020-12-10,Cash,3573.57,0.0,529191.69
2020-12-10,Debit Card,0.0,75598.81,453592.88
2020-12-10,Debit Card,0.0,75598.81,377994.07
2020-12-10,Transfer,0.0,75598.81,302395.26
2020-12-10,Debit Card,37.0,0.0,302432.26
2020-12-10,Purchase,989122.5,0.0,1291554.76
2020-12-10,NEFT,9.25,0.0,1291564.01
2020-12-10,Cash,0.0,143507.11,1148056.9
2020-12-10,RTGS,9.5,0.0,1148066.4
2020-12-10,Commission,0.0,127562.93,1020503.47
2020-12-10,Reversal,0.0,170083.91,850419.56
2020-12-10,RTGS,0.0,283473.19,566946.37
2020-12-11,Commission,0.0,62994.04,503952.33
2020-12-11,Cheque,0.0,167984.11,335968.22
2020-12-11,Tax,33.0,0.0,336001.22
2020-12-11,Interest,2.09,0.0,336003.31
2020-12-11,Reversal,107.67,0.0,336110.98
2020-12-11,Tax,206195.5,0.0,542306.48
2020-12-11,Cash,25426.3,0.0,567732.78
2020-12-11,Cash,365.0,0.0,568097.78
2020-12-11,Interest,353.13,0.0,568450.91
2020-12-11,ATM,5.0,0.0,568455.91
2020-12-11,ATM,6.02,0.0,568461.93
2020-12-11,Cheque,183385.0,0.0,751846.93
2020-12-11,Tax,0.0,751846.93,0.0
2020-12-11,NEFT,2.0,0.0,2.0
2020-12-11,Interest,0.0,0.2,1.8
2020-12-11,Commission,1267.6,0.0,1269.4
2020-12-11,Purchase,46.4,0.0,1315.8
2020-12-11,Transfer,0.0,657.9,657.9
2020-12-11,IMPS,69287.5,0.0,69945.4
2020-12-11,Transfer,0.0,69945.4,0.0
2020-12-11,Debit Card,24144.9,0.0,24144.9
2020-12-11,RTGS,0.0,3449.27,20695.63
2020-12-11,Reversal,61.0,0.0,20756.63
2020-12-11,Tax,0.0,3459.44,17297.19
2020-12-11,Cheque,24985.0,0.0,42282.19
2020-12-11,Transfer,22312.41,0.0,64594.6
2020-12-11,Commission,43.47,0.0,64638.07
2020-12-11,Debit Card,2435.1,0.0,67073.17
2020-12-11,Reversal,222871.97,0.0,289945.14
2020-12-11,Debit Card,161366.7,0.0,451311.84
2020-12-11,ATM,0.0,150437.28,300874.56
2020-12-11,IMPS,725.0,0.0,301599.56
2020-12-11,Purchase,0.0,33511.06,268088.5
2020-12-11,Commission,731888.5,0.0,999977.0
2020-12-11,Purchase,7.08,0.0,999984.08
2020-12-11,Purchase,0.0,142854.87,857129.21
2020-12-11,RTGS,12024.7,0.0,869153.91
2020-12-11,Interest,111.0,0.0,869264.91
2020-12-11,Debit Card,9.8,0.0,869274.71
2020-12-11,RTGS,0.0,289758.24,579516.47
2020-12-11,IMPS,0.0,144879.12,434637.35
2020-12-11,IMPS,0.0,86927.47,347709.88
2020-12-11,Interest,550.0,0.0,348259.88
2020-12-11,Cash,0.0,38695.54,309564.34
2020-12-11,Cheque,17.0,0.0,309581.34
2020-12-11,Interest,0.0,34397.93,275183.41
2020-12-11,Tax,0.0,45863.9,229319.51
2020-12-11,Miscellaneous,0.0,114659.76,114659.76
2020-12-11,Cheque,56.37,0.0,114716.13
2020-12-11,Interest,378.0,0.0,115094.13
2020-12-11,Commission,3.7,0.0,115097.83
2020-12-11,ATM,527382.0,0.0,642479.83
2020-12-11,Reversal,6.0,0.0,642485.83
2020-12-11,Miscellaneous,0.0,214161.94,428323.89
2020-12-11,Commission,0.0,85664.78,342659.11
2020-12-11,Commission,656577.0,0.0,999236.11
2020-12-11,Bill,87.0,0.0,999323.11
2020-12-11,RTGS,1926258.0,0.0,2925581.11
2020-12-11,Purchase,440.0,0.0,2926021.11
2020-12-11,Tax,1907468.0,0.0,4833489.11
2020-12-11,Cash,0.0,537054.35,4296434.76
2020-12-11,Cash,0.0,537054.35,3759380.42
2020-12-11,Reversal,0.0,3759380.42,0.0
2020-12-11,Cash,1194743.0,0.0,1194743.0
2020-12-11,Cheque,695307.0,0.0,1890050.0
2020-12-11,ATM,4861.0,0.0,1894911.0
2020-12-12,Commission,195616.25,0.0,2090527.25
2020-12-12,Commission,0.0,696842.42,1393684.83
2020-12-12,RTGS,0.0,348421.21,1045263.62
2020-12-12,IMPS,0.0,1045263.62,0.0
2020-12-12,Cash,61.0,0.0,61.0
2020-12-12,Cash,2017197.0,0.0,2017258.0
2020-12-13,Miscellaneous,22649.3,0.0,2039907.3
2020-12-13,Commission,6.0,0.0,2039913.3
2020-12-13,Reversal,19.0,0.0,2039932.3
2020-12-13,Reversal,0.1,0.0,2039932.4
2020-12-13,Transfer,950.2,0.0,2040882.6
2020-12-13,Cash,263354.0,0.0,2304236.6
2020-12-13,IMPS,1766121.0,0.0,4070357.6
2020-12-13,Bill,205148.0,0.0,4275505.6
2020-12-13,Interest,0.0,475056.18,3800449.42
2020-12-13,Purchase,1744.0,0.0,3802193.42
2020-12-13,Debit Card,0.0,422465.94,3379727.48
2020-12-13,NEFT,0.0,3379727.48,0.0
2020-12-13,IMPS,2479.2,0.0,2479.2
2020-12-13,IMPS,69881.94,0.0,72361.14
2020-12-13,Bill,48.0,0.0,72409.14
2020-12-13,Debit Card,150675.0,0.0,223084.14
2020-12-13,RTGS,0.0,37180.69,185903.45
2020-12-13,Interest,0.0,18590.35,167313.11
2020-12-13,IMPS,0.0,33462.62,133850.49
2020-12-13,Commission,35.0,0.0,133885.49
2020-12-13,Miscellaneous,0.0,13388.55,120496.94
2020-12-13,ATM,1927525.5,0.0,2048022.44
2020-12-13,Tax,0.0,204802.24,1843220.2
2020-12-13,Cash,0.0,921610.1,921610.1
2020-12-13,Debit Card,0.0,92161.01,829449.09
2020-12-13,Cheque,211.7,0.0,829660.79
2020-12-13,IMPS,0.0,92184.53,737476.26
2020-12-13,Cash,0.0,73747.63,663728.63
2020-12-13,Purchase,32167.84,0.0,695896.47
2020-12-13,NEFT,52.07,0.0,695948.54
2020-12-13,Miscellaneous,0.0,69594.85,626353.69
2020-12-13,Miscellaneous,2029.76,0.0,628383.45
2020-12-13,ATM,0.0,157095.86,471287.59
2020-12-13,RTGS,0.0,157095.86,314191.73
2020-12-13,Cash,1457.31,0.0,315649.04
2020-12-13,NEFT,3486.66,0.0,319135.7
2020-12-14,NEFT,165999.5,0.0,485135.2
2020-12-14,Cheque,0.0,48513.52,436621.68
2020-12-14,Cash,0.0,87324.34,349297.34
2020-12-14,Purchase,2013371.0,0.0,2362668.34
2020-12-14,IMPS,19.0,0.0,2362687.34
2020-12-14,Debit Card,61.0,0.0,2362748.34
2020-12-14,Transfer,119.81,0.0,2362868.15
2020-12-14,Transfer,0.0,787622.72,1575245.43
2020-12-14,NEFT,28656.0,0.0,1603901.43
2020-12-14,RTGS,0.0,267316.91,1336584.52
2020-12-14,Cheque,0.0,190940.65,1145643.87
2020-12-14,RTGS,34.8,0.0,1145678.67
2020-12-14,Cash,0.0,163668.38,982010.29
2020-12-14,RTGS,0.0,196402.06,785608.23
2020-12-14,Commission,0.0,392804.12,392804.12
2020-12-14,ATM,0.0,130934.71,261869.41
2020-12-14,Cheque,0.0,29096.6,232772.81
2020-12-14,Cash,131.0,0.0,232903.81
2020-12-14,NEFT,2253.2,0.0,235157.01
2020-12-14,Transfer,2507.33,0.0,237664.34
2020-12-14,RTGS,15568.9,0.0,253233.24
2020-12-14,Cheque,0.0,28137.03,225096.21
2020-12-14,Commission,2602.0,0.0,227698.21
2020-12-14,Miscellaneous,0.0,56924.55,170773.66
2020-12-14,Purchase,0.0,28462.28,142311.38
2020-12-14,NEFT,359123.5,0.0,501434.88
2020-12-14,Purchase,0.0,55714.99,445719.89
2020-12-14,Interest,166635.6,0.0,612355.49
2020-12-14,Transfer,0.0,612355.49,0.0
2020-12-14,Transfer,36.0,0.0,36.0
2020-12-14,Cheque,0.0,3.6,32.4
2020-12-14,Cash,0.0,16.2,16.2
2020-12-14,Purchase,7434.31,0.0,7450.51
2020-12-14,RTGS,0.0,745.05,6705.46
2020-12-14,Interest,0.0,2235.15,4470.31
2020-12-14,Purchase,3.45,0.0,4473.76
2020-12-14,Bill,17001.0,0.0,21474.76
2020-12-14,IMPS,0.0,21474.76,0.0
2020-12-14,ATM,10046.4,0.0,10046.4
2020-12-14,Cheque,0.0,1674.4,8372.0
2020-12-14,RTGS,0.0,837.2,7534.8
2020-12-14,Miscellaneous,0.0,1076.4,6458.4
2020-12-14,Miscellaneous,0.0,807.3,5651.1
2020-12-14,Purchase,142217.12,0.0,147868.22
2020-12-14,Debit Card,119.0,0.0,147987.22
2020-12-14,RTGS,0.0,36996.81,110990.42
2020-12-14,Reversal,1621634.2,0.0,1732624.62
2020-12-14,Tax,0.0,192513.85,1540110.77
2020-12-14,Interest,3.0,0.0,1540113.77
2020-12-14,Tax,364.0,0.0,1540477.77
2020-12-14,RTGS,0.0,220068.25,1320409.52
2020-12-14,Transfer,6.09,0.0,1320415.61
2020-12-14,Commission,173962.3,0.0,1494377.91
2020-12-14,Cheque,174.8,0.0,1494552.71
2020-12-14,Miscellaneous,13.94,0.0,1494566.65
2020-12-14,ATM,0.0,498188.88,996377.77
2020-12-14,Debit Card,0.0,99637.78,896739.99
2020-12-14,Transfer,54.0,0.0,896793.99
2020-12-14,Miscellaneous,0.0,179358.8,717435.19
2020-12-14,Tax,0.0,358717.6,358717.6
2020-12-14,Miscellaneous,0.0,51245.37,307472.23
2020-12-14,Debit Card,4.41,0.0,307476.64
2020-12-14,Tax,0.0,38434.58,269042.06
2020-12-14,Miscellaneous,162528.0,0.0,431570.06
2020-12-14,Tax,0.0,53946.26,377623.8
2020-12-14,Cash,0.0,377623.8,0.0
2020-12-14,Cheque,6.9,0.0,6.9
2020-12-14,IMPS,485.0,0.0,491.9
2020-12-14,ATM,0.0,54.66,437.24
2020-12-14,Commission,1124732.5,0.0,1125169.74
2020-12-14,RTGS,0.0,125018.86,1000150.88
2020-12-14,NEFT,0.0,125018.86,875132.02
2020-12-14,Bill,1846.2,0.0,876978.22
2020-12-14,Tax,267.5,0.0,877245.72
2020-12-14,Transfer,0.0,87724.57,789521.15
2020-12-14,Transfer,0.0,98690.14,690831.01
2020-12-14,RTGS,0.0,690831.01,0.0
2020-12-14,RTGS,4983.0,0.0,4983.0
2020-12-14,Debit Card,0.0,4983.0,0.0
2020-12-14,Transfer,7.0,0.0,7.0
2020-12-14,RTGS,8.0,0.0,15.0
2020-12-14,Reversal,0.0,1.88,13.12
2020-12-14,Cheque,4003.0,0.0,4016.12
2020-12-14,ATM,1353.17,0.0,5369.29
2020-12-14,Miscellaneous,0.0,1789.76,3579.53
2020-12-14,Commission,0.0,596.59,2982.94
2020-12-14,RTGS,67792.0,0.0,70774.94
2020-12-14,Transfer,957410.0,0.0,1028184.94
2020-12-14,Cheque,208935.72,0.0,1237120.66
2020-12-14,NEFT,0.0,206186.78,1030933.88
2020-12-14,Commission,0.0,206186.78,824747.1
2020-12-14,RTGS,192738.0,0.0,1017485.1
2020-12-14,Reversal,1840816.75,0.0,2858301.85
2020-12-14,Interest,3881.0,0.0,2862182.85
2020-12-14,Commission,2634.0,0.0,2864816.85
2020-12-14,Tax,114648.0,0.0,2979464.85
2020-12-14,IMPS,0.0,297946.49,2681518.37
2020-12-14,RTGS,0.0,297946.49,2383571.88
2020-12-14,Debit Card,0.0,2383571.88,0.0
2020-12-14,Bill,131.1,0.0,131.1
2020-12-14,Transfer,0.0,26.22,104.88
2020-12-14,Cash,0.0,104.88,0.0
2020-12-14,Purchase,150937.53,0.0,150937.53
2020-12-14,IMPS,0.0,21562.5,129375.03
2020-12-14,Purchase,0.0,12937.5,116437.53
2020-12-14,NEFT,51.85,0.0,116489.38
2020-12-14,Transfer,0.0,11648.94,104840.44
2020-12-14,Interest,1786.0,0.0,106626.44
2020-12-14,Debit Card,212055.6,0.0,318682.04
2020-12-14,NEFT,400.0,0.0,319082.04
2020-12-14,Cash,0.0,45583.15,273498.89
2020-12-14,Commission,0.0,68374.72,205124.17
2020-12-14,ATM,0.0,20512.42,184611.75
2020-12-14,Bill,0.0,18461.18,166150.58
2020-12-14,Interest,9820.0,0.0,175970.58
2020-12-14,NEFT,0.0,175970.58,0.0
2020-12-14,Purchase,98.26,0.0,98.26
2020-12-14,Miscellaneous,0.0,49.13,49.13
2020-12-14,NEFT,56.0,0.0,105.13
2020-12-14,Cheque,172631.0,0.0,172736.13
2020-12-14,Debit Card,0.0,17273.61,155462.52
2020-12-14,Reversal,52.0,0.0,155514.52
2020-12-14,Transfer,2551.0,0.0,158065.52
2020-12-14,Commission,0.0,79032.76,79032.76
2020-12-14,RTGS,0.0,15806.55,63226.21
2020-12-14,Cash,31.82,0.0,63258.03
2020-12-14,Cash,0.0,21086.01,42172.02
2020-12-14,IMPS,397488.0,0.0,439660.02
2020-12-14,NEFT,0.0,62808.57,376851.45
2020-12-14,Bill,0.0,188425.73,188425.72
2020-12-14,Bill,44.0,0.0,188469.72
2020-12-14,Debit Card,229403.0,0.0,417872.72
2020-12-14,Tax,4.59,0.0,417877.31
2020-12-14,Commission,0.0,83575.46,334301.85
2020-12-14,ATM,0.0,111433.95,222867.9
2020-12-14,Cheque,0.0,24763.1,198104.8
2020-12-14,Miscellaneous,0.0,39620.96,158483.84
2020-12-14,Purchase,2.0,0.0,158485.84
2020-12-14,Bill,0.0,26414.31,132071.53
2020-12-14,RTGS,181.7,0.0,132253.23
2020-12-14,Miscellaneous,0.0,33063.31,99189.92
2020-12-14,Purchase,0.0,9918.99,89270.93
2020-12-14,Cash,2034.1,0.0,91305.03
2020-12-14,Transfer,0.0,10145.0,81160.03
2020-12-14,Bill,0.0,11594.29,69565.74
2020-12-14,Interest,4.11,0.0,69569.85
2020-12-14,NEFT,0.0,17392.46,52177.39
2020-12-14,Transfer,189888.9,0.0,242066.29
2020-12-14,Cash,2850.3,0.0,244916.59
2020-12-14,IMPS,256043.1,0.0,500959.69
2020-12-14,Transfer,0.0,55662.19,445297.5
2020-12-14,Debit Card,0.0,63613.93,381683.57
2020-12-14,Cheque,0.0,381683.57,0.0
2020-12-14,Purchase,413747.5,0.0,413747.5
2020-12-14,NEFT,377.1,0.0,414124.6
2020-12-14,Purchase,0.0,138041.53,276083.07
2020-12-14,Bill,0.0,276083.07,0.0
2020-12-14,Transfer,1992366.0,0.0,1992366.0
2020-12-14,Cheque,0.0,398473.2,1593892.8
2020-12-14,Tax,3172.77,0.0,1597065.57
2020-12-14,NEFT,0.0,266177.6,1330887.98
2020-12-14,Cash,0.0,190126.85,1140761.13
2020-12-14,IMPS,0.0,228152.23,912608.9
2020-12-14,Interest,1051.0,0.0,913659.9
2020-12-14,Transfer,0.0,91365.99,822293.91
2020-12-14,Commission,0.0,164458.78,657835.13
2020-12-14,ATM,22183.9,0.0,680019.03
2020-12-14,Debit Card,65791.75,0.0,745810.78
2020-12-14,Purchase,0.0,186452.7,559358.08
2020-12-14,ATM,0.0,79908.3,479449.78
2020-12-14,Bill,0.0,119862.45,359587.34
2020-12-14,Reversal,535465.0,0.0,895052.34
2020-12-14,Purchase,0.0,298350.78,596701.56
2020-12-14,Debit Card,24.0,0.0,596725.56
2020-12-14,Transfer,100.06,0.0,596825.62
2020-12-14,ATM,0.0,198941.87,397883.75
2020-12-14,Cash,0.0,44209.31,353674.44
2020-12-14,Miscellaneous,6.1,0.0,353680.54
2020-12-14,Cash,0.0,35368.05,318312.49
2020-12-14,Debit Card,0.0,318312.49,0.0
2020-12-14,IMPS,60595.0,0.0,60595.0
2020-12-14,Bill,402.86,0.0,60997.86
2020-12-14,Cash,450.0,0.0,61447.86
2020-12-14,Miscellaneous,412.2,0.0,61860.06
2020-12-14,Bill,0.0,6186.01,55674.05
2020-12-14,Miscellaneous,1264011.5,0.0,1319685.55
2020-12-14,NEFT,0.0,219947.59,1099737.96
2020-12-14,IMPS,2797.0,0.0,1102534.96
2020-12-14,Reversal,1160441.0,0.0,2262975.96
2020-12-14,ATM,28.8,0.0,2263004.76
2020-12-14,Tax,7.0,0.0,2263011.76
2020-12-15,RTGS,35.8,0.0,2263047.56
2020-12-15,Cheque,693771.75,0.0,2956819.31
2020-12-15,Interest,818.0,0.0,2957637.31
2020-12-15,Cheque,62.8,0.0,2957700.11
2020-12-15,Debit Card,0.0,591540.02,2366160.09
2020-12-15,Tax,896958.75,0.0,3263118.84
2020-12-15,Cheque,0.0,407889.86,2855228.98
2020-12-15,ATM,0.0,475871.5,2379357.48
2020-12-16,IMPS,0.0,396559.58,1982797.9
2020-12-16,ATM,2.9,0.0,1982800.8
2020-12-16,Cheque,0.0,247850.1,1734950.7
2020-12-16,Commission,18.0,0.0,1734968.7
2020-12-16,Interest,1860481.0,0.0,3595449.7
2020-12-16,Tax,3.8,0.0,3595453.5
2020-12-16,Tax,0.0,399494.83,3195958.67
2020-12-16,Interest,2210.74,0.0,3198169.41
2020-12-16,NEFT,560.9,0.0,3198730.31
2020-12-16,Cash,14626.37,0.0,3213356.68
2020-12-16,Transfer,216729.7,0.0,3430086.38
2020-12-16,Reversal,359.7,0.0,3430446.08
2020-12-16,RTGS,26022.86,0.0,3456468.94
2020-12-16,Cheque,25331.2,0.0,3481800.14
2020-12-16,Bill,0.0,870450.04,2611350.1
2020-12-16,NEFT,0.0,326418.76,2284931.34
2020-12-16,ATM,1763138.0,0.0,4048069.34
2020-12-16,RTGS,0.0,1349356.45,2698712.89
2020-12-16,Reversal,4.3,0.0,2698717.19
2020-12-16,Commission,48.0,0.0,2698765.19
2020-12-16,Miscellaneous,0.0,899588.4,1799176.79
2020-12-16,Debit Card,0.0,257025.26,1542151.53
2020-12-16,Commission,290.0,0.0,1542441.53
2020-12-16,Reversal,0.0,385610.38,1156831.15
2020-12-16,Cash,2.4,0.0,1156833.55
2020-12-16,RTGS,53.04,0.0,1156886.59
2020-12-16,NEFT,248.0,0.0,1157134.59
2020-12-16,RTGS,0.0,578567.3,578567.3
2020-12-16,Transfer,0.0,115713.46,462853.84
2020-12-16,Purchase,2697.9,0.0,465551.74
2020-12-16,RTGS,0.0,155183.91,310367.83
2020-12-16,Cheque,4.88,0.0,310372.71
2020-12-16,Cash,3.35,0.0,310376.06
2020-12-16,Purchase,71909.22,0.0,382285.28
2020-12-16,Commission,10058.24,0.0,392343.52
2020-12-16,Miscellaneous,0.0,39234.35,353109.17
2020-12-16,Commission,857.0,0.0,353966.17
2020-12-16,ATM,169315.6,0.0,523281.77
2020-12-16,Transfer,21297.0,0.0,544578.77
2020-12-16,Purchase,0.0,181526.26,363052.51
2020-12-16,Commission,3.0,0.0,363055.51
2020-12-16,IMPS,0.0,363055.51,0.0
2020-12-16,Interest,0.0,0.0,0.0
2020-12-16,RTGS,246.8,0.0,246.8
2020-12-16,Tax,0.0,30.85,215.95
2020-12-16,NEFT,0.0,30.85,185.1
2020-12-16,Cheque,0.0,46.28,138.82
2020-12-16,NEFT,54511.0,0.0,54649.82
2020-12-16,Interest,0.0,9108.3,45541.52
2020-12-16,RTGS,241238.72,0.0,286780.24
2020-12-16,Debit Card,0.0,71695.06,215085.18
2020-12-16,Tax,36227.0,0.0,251312.18
2020-12-16,Debit Card,38.0,0.0,251350.18
2020-12-16,Cheque,41.07,0.0,251391.25
2020-12-16,Purchase,0.0,83797.08,167594.17
2020-12-16,RTGS,139499.8,0.0,307093.97
2020-12-17,IMPS,0.0,38386.75,268707.22
2020-12-17,Debit Card,0.0,33588.4,235118.82
2020-12-17,Interest,8715.3,0.0,243834.12
2020-12-17,Cash,0.0,30479.27,213354.86
2020-12-17,ATM,31518.0,0.0,244872.86
2020-12-17,NEFT,3.0,0.0,244875.86
2020-12-18,Tax,235.0,0.0,245110.86
2020-12-18,RTGS,2616.9,0.0,247727.76
2020-12-18,Cheque,5.67,0.0,247733.43
2020-12-18,Cash,0.0,27525.94,220207.49
2020-12-18,NEFT,4604.94,0.0,224812.43
2020-12-18,Tax,16.7,0.0,224829.13
2020-12-18,Reversal,0.0,56207.28,168621.85
2020-12-18,Commission,276.1,0.0,168897.95
2020-12-18,Reversal,0.0,18766.44,150131.51
2020-12-18,Debit Card,345770.25,0.0,495901.76
2020-12-18,Interest,0.0,70843.11,425058.65
2020-12-18,Miscellaneous,16859.12,0.0,441917.77
2020-12-18,Interest,0.0,441917.77,0.0
2020-12-18,Reversal,0.0,0.0,0.0
2020-12-18,Purchase,1131879.0,0.0,1131879.0
2020-12-19,Interest,2026.5,0.0,1133905.5
2020-12-19,Interest,262.0,0.0,1134167.5
2020-12-19,NEFT,510.4,0.0,1134677.9
